Wilna Wilde
Ed Wynn
Varvara Yanova
Friedrich Zell
Louis Saalborn
Václav Zichovský
James Cavanaugh
Dmitry Smolin
Andrés Eloy Blanco
Estelle Peck Ishigo
J.L. Molloy
John Astley
Charles Drubin
Clarence Hemingway
John C. Spooner
Hans Schomburgk
António dos Santos Graça
Constantin
Louis Shankland
Satchel McVea
Sarah Pell
Anna Kubalova
Monang Carvajal
Pierre-Barthelemy Gheusi
Yelizaveta Goreva
Louis Izoird
Leonard Barry
Rex Comeaux
H.H. Hopple
Stanislawa Chrzanowska
Willy Seibold
Karolina Beylin
Jim Gerald
Cecil H. Meares
Ludvík Krejcí
James Albery
Natalio Rivas
C.M. Ackerman
Adolf Schärf
Carroll Pratt
A.B. Facey
Harriet Lehmann
Kaj Rasmussen
Hugh O'Flaherty
Emilio De Bono
Thomas West
John Garrett Underhill
Grigoriy Libken
Irén Huszár
Memduh Sevket Esendal
Theda Bara
Birt Acres
William S. Adams
Shmuel Yosef Agnon
Salvador Alarma
Darragh Aldrich
Vasile Alecsandri
Léon Arvel
Gunvor Arntzen
Albert Austin
Jindrich Simon Baar
Ernst Bach
Metod Badjura
Frank Baker
Griff Barnett
Jessie Bateman
Phyllis Bedells
Geoffrey Benstead
Paul Bern
Alan Birmingham
Alexandre Bisson
Noë Bloch
Adele Blood
Jasper Blystone
Alice Bradley
Helga Brofeldt
Lena Brown
Leota Bryan
Dimitri Buchowetzki
Eleanor Caines
Stuart Casey
Fred Chaston
Carl Clewing
Lalo Codona
Clark Comstock
Eugene Conrad
Richard Cramer
Stephen Crane
Peter Creswell
Berta de Bivar
Madame De Bodamere
Stamenko Djurdjevic
Doris Doscher
Josephine Drake
Jorge Délano
Fritz Erpenbeck
Ernesto Finance
Filalicio Fláquer
Alec Fraser
Tom Gamble
Wilf Gannon
Cedric Gibbons
Fyodor Gladkov
Bert Glennon
Harry M. Goetz
John Goldsworthy
Schuyler E. Grey
Leon Gross
Sven Hansen
David Hartford
Charles Hawtrey
Fred Held
Leslie Henson
Georg Hilbert
William Hinckley
Tilla Hohmann
Annemarie Holtz
Isabella Hoopes
Eugene Hornboestel
Fred Howard
Eileen Huban
Raymond Hubbell
Anne Ives
Martin E. Johnson
Hanns Johst
Emilius Jorgensen
Jack Jungmeyer
Larry Keating
Harry Stephen Keeler
Clarence Budington Kelland
Léo Lelièvre
John L. Lewis
Homer Lind
Lugane
H. Lynge
Louis Maïss
Helen Malone
Launce Maraschal
Duke Martin
Léonide Massine
William McIllwain
Harl McInroy
Ted McNamara
Duncan McRae
Bob Meusel
Carlo Micheluzzi
Irvin C. Miller
Michael Mindlin
Honore Morrow
Frances Ne Moyer
Gerald Nodin
Edward Nolan
Eva Novak
Aleksei Novikov-Priboy
Niranjan Pal
Nikolai Panov
Doris Pawn
Charles Payzant
Josef Peterhans
Hilarius Pohjanheimo
Henri Rabaud
Lady Ravensdale
Tom Ricketts
Leonor Rinaldi
Peter Rochelsberg
Harry Rose
Julian Rose
Lillian Rosine
Allen Ruoff
Hans Schweikart
Paula Shay
Abner Silver
Jan Smuts
Henry Souvaine
Germaine Stainval
Ljubomir Stanojevic
Rudy Starita
Frances Starr
Paul Strand
C. Gardner Sullivan
G.T. Sutton
Jack Sweeney
Edith Taliaferro
Deems Taylor
Lowell Thomas
Lucille Thorndyke
Rosa Tillman
Elsa af Trolle
Clare Verdera
Leonid Vivyen
Wilhelmine von Hillern
Herbert C. Walton
Franz Weilhammer
Joe Welch
James Westheimer
Grant Whytock
Norbert Wicki
John Willard
Jesse Lynch Williams
Amy Woodford-Finden
Edmond Gondinet
William Wilson
Alberto Vacarezza
Hildegarde Ranczak
Marie Veselá
Fazli Necip
Siegmund Graff
H. Wenger
Margery Fry
Roberto Gicca
László Bárdossy
Herbert Vyvyan
David Craig Montgomery
Leopold Horesovský
George Anderson
Paul Raynal
Albert Cohen
Jean Croué
Hovhannes Tumanyan
Lion Solser
Sergei Mitrich
George G. Schneider
Seiko Fujita
Samuel Chotzinoff
Will Marion Cook
Joseph Ransome
Frank Graham
William S. Knudsen
Edmund Phelps
Frank Libuse
Berthe Cerny
André Galland
Godfrey Bond
Margarete Tondeur
Antonio Greppi
Piri Parányi
Rosa Carlén
Barbosa Lima Sobrinho
Bertini
Ernst Sander
J. Clarke Bingham
Hermann von Schmid
Carroll Loveday
Leonid Drankov
Kalle Väänänen
Ulla Poulsen
Signe Indahl
Ejnar Nathansen
Agnes Bovien
Ján Smrek
Madge Syers
Mariya Samoylova
Hradcanský Bohumil
Art Laforrest
Philippe Kieffer
Agatha Christie
Kenji Mizoguchi
Robert Agnew
Alberto Albertini
Kenneth Alford
Dorothy Allen
Roald Amundsen
Ida Anderson
Ihsan Askin
Chester A. Bachman
Aristide Baghetti
Vasil Balanchivadze
Jeff Barlow
Henry Bataille
May Baxter
John Beckman
Walter Bloem
Rózsi Bordás
Charles E. Boss
Ira S. Bowen
Raymond Blathwayt
Otto Brautigan
Milton Brown
Fairfax Burger
James M. Cain
Gordon Carveth
Stephen Chalmers
Milton Charles
Fred Church
Dick Cruikshanks
Charles Cullum
Toti Dal Monte
Belle Daube
Carrie Daumery
Kenneth Davenport
Chief Thunderbird
Katherine K. Davis
Le Comte de Beaumont
Louis De Bree
Winifred Delevanti
Ernst Deutsch
Deyo
Basil Dickey
Alfredo del Diestro
Edward Dignon
Charles B. Dillingham
Frank Dolan
Mike Donovan
Will E. Dulmage
John T. Dwyer
William P.S. Earle
Kathleen Emerson
Samuel Ethridge
Carit Etlar
August Falck
Herbie Faye
Paolo Ferrara
Janet Flanner
Gustave Flaubert
Frank Forbes-Robertson
Paul Hervey Fox
Nell Franzen
Edward Gillespie
Boris Glagolin
Abe Goldstein
Jan Grader
Torry Gredsted
Francis Gromon
Viktor Gromov
Paul Guidé
Emil Gyr
Arch Heath
Clarence Hennecke
Erik Henning-Jensen
Rodney Hickok
Armas Hirvonen
Franz Hofer
Hope Holloway
Basil Hood
Julian Huxley
Frederic S. Isham
Jean Jaurès
Nunnally Johnson
Alphonse Juin
Bertil Junggren
Maibelle Heikes Justice
Arnold Kent
J.M. Kerrigan
King Alfonso XIII
Lotte Klein
Bill Knight
Bert Lahr
Stuart N. Lake
Lau Lauritzen
John Lawson
Boris Leonidov
Shane Leslie
Charles Lloyd
Frederick Knight Logan
Jane Loring
Aleksandre Lortkipanidze
Max Lucke
Sam Lysons
Frank Magee
Boris Marshalov
Mia May
Miles McCarthy
Artie Belle McGinty
Torben Meyer
Guy Milham
Howard M. Mitchell
Alice Moffatt
Richard Morris
Hassan Mussalli
Alfred Norcom
Lia Norée
Elizabeth Page
Imre Palló
Cecil Parker
Alfonso Parra
Harry Pease
George H. Plympton
Gene Pollar
Caleb Porter
Betsy Ranucci-Beckman
John Rathmell
Evgeniya Raevskaya
Abe Reynolds
Paola Riccora
Eugene Richee
Meri Roini
B.A. Rolfe
Titina Rota
Eugene Sanger
George Satterfield
Harry Schenck
Violet Schram
Frieda Stoll
Mihály Szécsén
Sara Taft
N. Tahbel
Constance Talmadge
Tomislav Tanhofer
Boris Thomashefsky
Sidney Toler
Olga Tomilina
Arthur Chesney Train
Rose Valland
Juan Valera
Amy Veness
Ernesto Vilches
Charles Wagenheim
Leon Wagner
Zoot Watson
Marion Weeks
Richard Weichert
Friedrich Weinmann
Kondrat Yakovlev
Nikolai Yudin
Salvatore De Lorenzo
Paul Chelles
Dora Kaiser
Jim Kidd
Lefty O'Doul
Karolina Svetlá
Robert Lowry
Josef Dannegger
Fred Jeffs
Abner Doubleday
Eldred Kurtz Means
Anna Bakacs
Eduard Bienz
Eugène Grangé
Franjo Ledic
Doc White
Frances Alda
Harry B. Hagenah
Ethel Grist
Alexander Muir
Ernest Klapholz
Juan Francisco García
Dorothy Casey
Rutherford Mayne
Fumiko Katsuragi
Henry J. Kaiser
Paul Wiecke
Franz Servaes
Johnnie Bland
Thomas Keogh
Lily Haggar
Catherine Hayes
Tadeusz Skarzynski
Alberto Santos Dumont
Gyula Abonyi
Howard Carr
Alfred Hesse
Naomi Mitchison
Betty Lloyd Davis
Giovanni Gentile
Ruth Vincent
Cândido Mariano da Silva Rondon
Mavis Melford
Nelle Reagan
Ishbel Hamilton-Gordon
Charles Chaplin
John Ford
Grigori Adamov
May Agate
Felicien Alpar David
Flavia Arcaro
Elsie Arnold
Dorothea Baird
Fredy Barten
Ray Beltram
Sedal Bennett
Sally Benson
Franz Adam Beyerlein
Frank Bonner
Amvrosi Buchma
Cecil Bullivant
Florence Bush
David Calcagni
Grace Carlyle
Enrique Chaico
D.A. Clarke-Smith
Adeline Hayden Coffin
Tom Coventry
James J. Coyle
Gyula Csortos
Jack Curtis
Trudik Daniel
Paul Dickey
Albert Dieudonné
Aleksei Dikij
Maria P. Donovan
Paul Elbogen
George Allan England
Montague Ewing
James A. FitzPatrick
Catherine Fonteney
Ann Forrest
Giovacchino Forzano
Guy Fowler
Bryan Foy
Ned Freeman
Hugo Frey
Pina Gallini
Béla Gaál
Erwin Gepard
James W. Gerard
Ella Gombaszögi
Harley Granville-Barker
Arnold Gray
Helen Greene
Hedwig Gutzeit
Ramón Gómez de la Serna
Dorothy Hagan
Edward Everett Hale
M. Hallward
Frank Hanson
L. Allen Harker
Ralf Harolde
Milos Havel
Willi Herrmann
Gottlieb Hesch
Maurice Hewlett
Otto Hoffman
Holger-Madsen
Keizô Horiuchi
Walter C. Howey
Alexander Hubert
Paul Hubert
Gustaf Humble
Louis Hémon
Percy Ikerd
Luigi Illica
Arthur L. Jarrett
Joan Jasmyn
Selwyn Jepson
Emilie Johnson
Ludde Juberg
Fritz Kampers
Pessi Karani
Horace Kenney
Jack Kenny
Neil Kenyon
Robert Kenyon
Franziska Kinz
Johanne Korch
Fiete Krugel-Hartig
Lottie Kruse
Walter Lantzsch
Jan Lemaire Sr.
Leo XIII
Irving M. Lesser
Valborg Ljungberg
Caroline Lockhart
John Lord
Barry Lupino
Phyllis Lytton
Hal R. Makelim
Rouben Mamoulian
Enid Markey
Elisabeth Markus
Andre Marsaudon
Mario Massa
Scotty Mattraw
Marcel Maupi
Joseph McCarthy
John McCrae
Harold Meade
Karl Meier
Earle Mitchell
Linda Moglia
Paolo Monelli
Milton Moore
William Morgan
Elmer Morrow
Jimmy Nervo
Robert Newhard
Kôgo Noda
Fred O'Beck
Ted Offenbecker
Charles Opunui
Kathryn Osterman
Weldon H. Patterson
Tino Pattiera
Reg Perry
James Pierpont
Virginia Rankin
Elek Rehberger
Gian Paolo Rosmino
Dorothy Rowan
Sulo Räikkönen
Harriett Sappington
Malcolm Sargent
Dorothy L. Sayers
Gorm Schmidt
W. Kerr Scott
Zelda Sears
Charles Sheehan
Lynn Shores
B. van Sigtenhorst-Meyer
Albert Simpson
Vladimir Siversen
Charles Slattery
Ioan Slavici
Edward Small
Ernest F. Smith
Queenie Smith
István Somkúti
William H. Strauss
Vladimir Sukhomlinov
Tom Taylor
Ester Textorius
Nestor de Tière
David Townsend
Tramel
Alex Troffey
Pearl Tupper
D.H. Turner
Paul Vaillant-Couturier
Edith Valk
Sydney Vautier
Sándor Virányi
Marie von Ebner-Eschenbach
Tom Walls
Florence Weil
Jess Weldon
Hans Werner
Vera West
Carl Jules Weyl
John J. Williams
John Strange Winter
Dekao Yokoo
Boris Grezhov
Wilhelm Fliess
Hal Elias
Arthur Harrison
Tatyana Kunitskaya
Robert LeGendre
John Sweeny
Václav Pata
Leslie Holland
Hermynia zur Mühlen
Jack Warman
Reginald De Koven
Jozef Simons
Thomas Cassidy
Bencho Obreshkov
Jacob Gallinger
Nikita Janan
Alfred G. Vanderbilt
Aleksandr Kamenko-Aleksandrovskiy
Roy Brown
Madame Fiorenza
Semon Babanov
George Reid Andrews
John G. Sparks
Milward Kennedy
Joji Tsubota
Will Oakland
Frantisek Gotz
Wenzel Goldbaum
Jürgen Fehling
Richard Beer-Hofmann
Friedrich Michael
Vida Varrall
A.C. Astor
Joachim Ringelnatz
Anna Hadrik
Maurice Ruebens
Francisco Gomes de Amorim
Harry Förster
Jenõ Virág
Andre Kertesz
Karel Vávra
DeFord Bailey
Boris Martov
Freeman Wills Crofts
W. Heath Robinson
Poul Gregaard
Albertine Pickens
Raymond Roze
Jeanne Seel
Kornél Ocskay
Dorothy Garrod
Lily Pastré
József Kardos
Arthur H. Stuart
Power O'Malley
André Gailhard
Julius Jaenzon
John F. Seitz
Eric Bengtson
Leon Abrams
Frazer Acosta
Shio Aragvispireli
Ragnar Arvedson
George Aurelian
George D. Baker
Art Baldwin
Adele Belgrade
Ralph W. Bell
Ricardo Beltri
Francesca Bertini
May Blaney
Jack Boland
Guy Boothby
Mikhail A. Bulgakov
Thomson Burtis
Luigi Carini
Alfred A. Cohn
Edwin J. Collins
Gerald Cooper
Attilio Corbell
Lilly Cronwin
John Cumberland
Louis De Bulger
Hal De Forest
Gertrud de Lalsky
Sayre Dearing
Maureen Delaney
Paul Derval
Wolfgang Dohnberg
Ernest Esdaile
Edward Ettinger
Opal Euard
Gustave Ferrari
Henri Fescourt
Lew Fonseca
Olga Forsh
Al Fremont
Alexander Galperson
Henri Gaultier
Franz Glawatsch
Jean Gobet
Lisa Golm
Grace Goodall
Paul Grimm
Pierre Gurgo-Salice
Charles D. Hall
Harry Hamsel
Buck Harrington
Nell Harrison
Henry Harwood
Lawrence Hazard
Ludmilla Hell
Gale Henry
John Herdman
Clarence Heritage
André Heuzé
H.R. Hignett
Carl Hintz
Thomas Hull
Leslie Hunt
Tancred Ibsen
Gaston Jacquet
Arthur Jensen
Ernest Johnson
Al Jolson
Ben Judell
Rudolf Meinhard-Jünger
Margit Kaffka
Vi Kaley
Stephan Kamare
John Klenner
Louise Kooiman
Vladimir Lebedev
Miguel Lerdo de Tejada
Pierre Lestringuez
Sam Lewis
William Lovelock
Richard Lund
Juliusz Luszczewski
Joseph Macauley
Edward Madden
Reginald Mason
Richard Maurice
David McCallum Sr.
Harold E. McGhan
Joe McTurk
Arthur McLaglen
Claude Mitchell
Helena Mniszkówna
Georges Monca
John A. Moroso
Clarence E. Mulford
Alys Murrell
Walter W. Murton
Violetta Napierska
Manfred Noa
Laura Oakley
Hans Otto
Zakaria Paliashvili
Agnes Paulton
Ruth Perrott
Roland Pertwee
Joe Peterman
Rosario Pi
Nancy Price
J.B. Priestley
Karl Puth
Frank Raymond
Thomas Rea
Vera Reynolds
Lawrence Riley
Roy Roberts
Ellsworth H. Rumer
Charles O. Rush
Alexandre Ryder
Lev Shteynberg
Frank Finch Smiles
Samuel Francis Smith
Jack Sobel
Sergey Sorokin
Jeanne Spencer
J.B. Spendlove
Martin Sterner
Philip Stuart
Madame Sul-Te-Wan
Alexander Tansman
Ruut Tarmo
Noel Tearle
William H. Terhune
Kay Thackery
Madeleine Tighe
W.C. Tuttle
Marcel Varnel
Colin Watson
Pauline Welch
Stefan Wiechecki
Poul Wiedemann
Frank Wild
Wastl Witt
A.H. Woods
John S. Woody
Robert S. Young
Vasiliy Zaychikov
Zalla Zarana
Agnes Fraser
Christian Werner
Jerry Wonderlich
Armando Discépolo
Everett Brown
Jane Burr
Sándor Hevesi
Lajos Kerti
William Skelley
Rza Afganli
Marjorie Ray
Robbins Barstow Sr.
Lobo da Costa
Auguste Renoir
Charles Ferguson
Alois Kroupal
Johannes Jegerlehner
Bill McKechnie
Wilhelm Graf zu Lynar
Bert Murphy
Viktor Shestakov
Alfred Bristow
Dorothy Mortimer
Ernest Haines
Bruno Cherubini
Miles B. McSweeney
Helen Wright
Marion Ruggles
Margery Fleeson
Helen Bannerman
Flóra Fáy
Frank Suttle
Buck Shaw
Collin Kemper
Richard Schönian
Paul Rieth
Eugene Conte
Eugen Szenkar
Margaret Bannow
Honorata Leszczynska
Ado Hõimre
Marjorie Bartholomew Paradis
Pierre Theilhard de Chardin
Olli
Emil Vachek
Vitali Lazarenko
Blanca Moser
Roy Newman
Vittorio Güttner
Gudrun Kjerulf
Aleksey Petrov
Addie Ross
Elizabeth Pollock
Cuthbert Euan Rabagliati
Emil Szomory
Giacomo Puccini
Hilda 't Seyen
Vladimir Agayev
Ethan Allen
Frederick Irving Anderson
Josette Andriot
Jean Armour
Alfred Atkins
Charlotte Barbier-Krauss
Mabel Bardine
Wolf von Beneckendorff
Billy Bennett
Valdemar Bentzen
Georg Blickingberg
Mileva Bosnjakovic
Herbert Brenon
Harry Caine
Ora Carew
August Cederborg
Gustave Charpentier
Louis Chaudet
Richard Washburn Child
Molly Clifford
Hal Coffman
Sam Corso
Hedwig Courths-Mahler
William B. Courtney
William A. Crinley
Arden Cripe
George Crowther
Hans Cürlis
Louis Davids
Camillo De Riso
Henry E. Dixey
Daniel Dolski
Aleksandr Dovzhenko
Ilja Dubrowski
Bobby Dunn
Ilja Ehrenburg
Alwin Elling
Art Ellison
Robert Entwistle
Geno Ferny
W.L. Trytel
Stanley Fields
Sam Finn
Martin Flavin
Hugo Flink
Emmett J. Flynn
Henrietta Frazer
Roland Freisler
Soava Gallone
Grand Duchess Olga
Margaret Greene
Bert Gudgeon
Sascha Gura
Louise Hampton
Karl Hasselmann
Clifford Heatherley
Aranka Hegyi
Andor Heltai
John Hickson
Olle Hilding
S. Hillkowitz
William Holden
Anthony Hope
Violet Hopson
Lee Hugunin
Emil Höfer
Karin Högel
Alaska Jack
Belle Johnstone
Johan Jolin
Hal Jones
Maurice Jones
Matti Jurva
Dave Kashner
Aleksandre Kazbegi
Hambartsum Khachanyan
Dimitri Kirsanoff
Al Klein
Teddy Knox
Edith Lambert
Herman Landon
Agnes Brand Leahy
Väinö Lehmus
Anna Leonowens
Vittoria Lepanto
C.S. Lewis
Adolf E. Licho
Pauline Lord
Lou Lubin
Dorothy Macardle
Fernand Mailly
Aubrey Mallalieu
Nadine March
Sidney Mather
Martha Mayo
Harry McAfee
G.L. McDonnell
Lyon Mearson
Ivan Miller
Lily Molloy
Francine Mussey
William Norris
Chauncey Olcott
Elita Proctor Otis
Franklin Pangborn
Perce Pearce
José María Pemán
Ivona Petri
Joseph F. Poland
Robert Ramsey
Frances Raymond
Harry Relph
L. DeCosta Ricci
Charles Richman
Ruth Robinson
Felicitas Rose
Artur Rubinstein
Dick Ryan
Don Ryan
Leon Schiller
Walter Schorsch
R.T.M. Scott
Walter F. Scott
Alexander Scriabin
William J. Scully
Andrea Setaro
Bessie Smith
Julian C. Smith
Val Stanton
David Starkman
George Stevens
Alma Tell
Rudolf Teubler
C.J. Tevlin
Elbert D. Thomas
Howard Thurston
N.V. Timchenko
Jean Toulout
Sophie Tucker
George Unholz
Dorothy Vernon
Elsie Wagstaff
Otto Wernicke
Rosena Weston
Ernest Whitman
Claude Wickard
John Wigforss
Josef Winckler
Wlodzislaw Ziembinski
Drago Zupan
George W. Johnson
Rufin Morozowicz
Allan Flynn
Slim Rhyder
Leonard Morris
Walter C. Short
Antal Matány
Rasit Riza Samako
Ed Voight
Lola Montez
Géza Lipót Zichy
Leon Flatow
Ada Bodart
Albert Plummer
Julio Castello
Viggo Stuckenberg
Vilhelm Thomsen
Elliott Cabot
Frances Liberace
Jack Barker
Mariya Kuznetsova-Benois
Henry Thacker Burleigh
Maurice Le Glay
Kunio Gomi
Fred Fairclough
Fred Archer
Wanda Bräuniger
Sergey Naydyonov
Désiré-Émile Inghelbrecht
Mirshakid Mirakilov
Wilhelm Kienzl
Jirô Yoshino
Franc-Nohain
Jirina Vavrova
Max Mohr
Harriet May Mills
Jessie Deppen
Eva Liebenberg
Oszkár Fodor
Hal Dumas
Duane Wager
Harry Patch
J.B.S. Haldane
Johanne Dorothea Birkerod-Schiwe
George Saiko
Charlotte Friedrich
Max Pechstein
Kurt von Schleicher
Cynthia Harnett
Tami Oelfken
James Wentworth Day
Nora Green
Patrick McDonald
Lloyd Peddrick
Hugo Gernsback
Susan B. Anthony
Lyubov Komaretskaya
Robert Woollard
Hubert Phillips
József Öveges
Ignác Nagy
Vasiliy Shkvarkin
FC Barcelona
Jenõ Gömöri
Neil Schaffner
Harold Rosson
Eduard Tisse
Milt Franklyn
Estelle Allen
Johannes Andresen
Fred Annerly
Anna Appel
Cyril Arapoff
Hagop Arakelian
Julia Arthur
Gordon Ash
F.G. Bangs
Jules-Amédée Barbey d'Aurevilly
Hilda Barry
Victor A. Bindley
Leandro Blanco
Lyubomir Bobchevski
Hugo Bolander
Fannie Bourke
Nan Braunton
Olle Brunaeus
Robert E. Burns
A.H. Busby
Mario Carillo
Burr Caruth
Margaret Chambers
Roy Chanslor
Blanche Chapman
Ina Claire
Harry Cogg
Tristan Corbière
John Cort
Juanita Fletcher
Charles Dawes
Maurice De Packh
Nicolai De Seversky
Priscilla Dean
Jeffrey Dell
Florence Deshon
G. Devare Narayan
Geoffrey Dickinson
George Drew
Miss DuPont
Will Durant
Walter Edwin
Georg Enders
Violet Farebrother
Hans Fehrmann
Leo Feodoroff
Aleksei Feona
Clyde Fillmore
Valentina Frascaroli
Henry Geehl
Clarence Geldert
Olga Vittoria Gentilli
Gilardo Gilardi
Frank Goddard
Ruth Handforth
Rudge Harding
Georg Hermann
Nicholas Hill
William Huch
Gottfried Huppertz
Bergliot Husberg
Walter Jankuhn
George Keene
Victor Kennard
Germaine Kerjean
Fred Kronström
José María Lado
Charlotte Lambert
Charles Lautem
Eleanor Lawson
Ernest Legouve
J.H. Lewis
Miles Malleson
Otto Matieson
Antonio Mediz Bolio
Max Milder
John 'Skins' Miller
José Millán Astray
Georges Milton
Mike Monk
Floyd Mueller
Mévisto
Percy Nash
Donald M. Nelson
Boza Nikolic
Roy Norton
Louis Née
Egisto Olivieri
George Oschmann
Albert Paulig
Guardsman Penwill
Osgood Perkins
Sara Perry
Folke Pilo
Salvador Pruneda
Valdemar Psilander
István Rado
Michael Raghan
H.F. Rimmen
Joaquín Roa
Gonzalo Roig
Richard Rosson
Loretta Russell
Josep Maria de Sagarra
Roland Schacht
Gustav Adolf Semler
George R. Sims
Bradley J. Smollen
Lucille Southerwaite
Graham Soutten
Erminio Spalla
Ralph Steiner
Aksel Stevnsborg
Jack Stillman
Simeon Stuart
Eddie Sturgis
Louise Sydmeth
Vernon Sylvaine
Ernesto Tagliaferri
Romualdo Tirado
Laurence Trimble
Akaki Tsereteli
Nikolai Tsereteli
Yrjö Tuominen
Julius Urgiss
Lance Vane
Suzanne Catelain
Henry Victor
Charles T. Vincent
Vyacheslav Viskovsky
Alexander von Baumgarten
Irving Weil
Charles Sumner Williams
Horace Williams
Malcolm Williams
William Williams
Hal Wilson
Ward Wing
J. Ireland Wood
Flora Zabelle
Mieczyslaw Mieczynski
Amedeo Ruggeri
Marie Holanová
Helge Ingstad
Oszkár Dénes
Mary Bertrand
Josef Toman
G.A. Baughan
Charles F. Coghlan
Anthony van Hoboken
Shorty Worden
Leonid Protasov
E.S. Warrilow
Nirad C. Chaudhuri
Sidgui Roukhoulla
Mary Bond
Grace Hemingway
Goodwin Knight
Ferruccio Busoni
Isidor Fett
Konstantin Chebotarev
Sam Feinberg
Victor Collins
Rufino Tamayo
Edvin Stenström
Edda von Bidder-Ehrnrooth
H.D.C. Pepler
Dronning Louise
Henri Navarre
Bert Bell
Lucien Cazalis
Walter Kirby
Florence Tempest
Carl C. Glick
Constance Spry
Stanislawa Slubicka
Svatopluk Cech
Chester Cobb
Václav Kysilka
Field Marshal Lord Harding
Eugenia Eduardowa
Henry K. Chambers
Jules Podell
Mikael Lybeck
Henry J. Mandly
Jenõ Berlányi
Coke Robert Stevenson
Annibal Requião
Lindsay Almond Jr.
Georges Jomier
Louise Lawson II
Lauritz Hansen
Charles E. Lynch
Charlie Greco
Henry Jewett
Ryûrô Hirotsu
Constantin Parvulescu
Tom Brown
Eileen Dawson
Alessandro Magri MacMahon
Placide Cappeau
Carlo Rosselli
Harry Persson
Georges-Philias Vanier
Alban Berg
Dan Agar
Valdemar Andersen
John Arnold
Pralhad Keshav Atre
Toni Attenberger
Davit Badridze
Piet Bakker
Frank Barrett
Arnold Bennett
Aline Bernstein
Helen Bertram
Suzanne Bianchetti
Madge Blake
Frédéric Boutet
Isa Bowman
Clara T. Bracy
Edwin Brandt
Leo H. Braun
Martin Brown
Melville W. Brown
Tom Browne
Zadee Burbank
William Burchill
Louis Burstein
Behzat Butak
Walter Byron
Vane Calvert
Henry Carvill
Agnes Castle
Lillian Castle
Lawrence Chenault
Albert Chevalier
Charles Childerstone
Rasmus Christiansen
Cecil Clovelly
Don Coleman
Frank O'Connor
George P. Costello
Bert Currigan
Lawrence D'Orsay
Bert Darley
James Darnley
Terrence Daugherty
Myra Davis
Leander De Cordova
Paul Detlefsen
William S. Devery
Tom Dillon
Miodrag Djordjevic
Lloyd C. Douglas
Evelyn Ellis
Charles Fang
Morgan Farley
Hulbert Footner
Stanley Forde
Gaston Gallimard
Abraham Goldfaden
George Goodchild
Peter Graf
Harold Graham
Emma Gramatica
Charlotte Greenwood
Grey Owl
Harry Griffith
G.I. Gurdjieff
Gladys Hamilton
Frank Harris
Ragnar Hartwall
Ruth Helms
Al Hill
Howard Hill
Frantisek Hlavatý
Albert Hogsett
Fay Holderness
Nat Holt
David Horne
William Howard
Elbert Hubbard
Lloyd Hughes
Gizela Huml
Lisa Håkansson-Taube
Jaroslaw Iwaszkiewicz
William Jackie
Horace James
Howard Johnson
Alice Julian
Pitzy Katz
Margot Kelly
Albert von Kersten
William Lyon Mackenzie King
Florence Morse Kingsley
Alma Kitchell
Klimenti Korchmaryov
Marga Köhler
Eddie Lambert
Reggie Lanning
Anker Larsen
Charles Le Moyne
Trafford Leigh-Mallory
Jean de Limur
Schiøler Linck
Nick Lucas
Emilio Lussu
Steele MacKaye
Kenneth MacKenna
Florence Malone
Jasper Maskelyne
Frank McKee
Robert McWade
Josef Medeotti-Bohác
Gennadiy Michurin
Viola Miles
Dawson Millward
Axel Munthe
Kathleen Myers
Joseph H. Nadel
Florence Nelson
Harold Nelson
Harry Nicholls
Egnate Ninoshvili
Robert North
John S. O'Brien
Kasia Orzazewski
Thomas Mott Osborne
Georges Pally
Emmeline Pankhurst
George Paxton
David Percey
Pascale Perry
Stanislaw Przybyszewski
Mazie Radford
Bernard Reed
Ellen Carstensen Reenberg
James Reese
Gustav Regler
Albert Richman
Clarence Aaron 'Tod' Robbins
Lucille Rogers
Adele Rowland
Florence Ryerson
Michel Safra
Guglielmo Sinaz
Ted Saucier
Laurence Schwab
Kurt Schwitters
Nikolai Shamin
Vladimir Shcherbachov
Sally Shepherd
Sidney Smith
Alexandra Sorina
Genaro Spagnoli
Jean L. Speak
Milos Subrt
Queenie Thomas
Hugh Thompson
William H. Tooker
Nikola Trajkovic
Irakli Tseretelli
G. Vere Tyler
Henry Vahl
Kurt von Lessen
Anka Vrbanic
William H. White
Lillian Worth
Marius Wulff
Georgi Zhukov
Bruno Ziener
Bert Brugman
Fritz Russ
Edvard Jacobsen
Arthur T. Mason
Imre Balassa
Vica Marczinka
Willy
Anna Yurova
Johnny Huff
Grand Duchess Victoria Feodorovna of Russia
Vavrinec Rehor
Len Lauder
Edwin Underhill
Ladislav Klíma
Marguerite Long
Elisa Severi
August Pepöck
Henri Duparc
Leslie Gordon
Arata Nezu
Endre Ady
Alice Margaret Crook
Arkadij Avercenko
Yaso Saijô
Alla Moskova
Billy Carew
Bert Chaliacombe
Herbert Waniek
Julian Oliver
Endre Kertész
Ferdinando Russo
Georg Mark-Czimeg
Wilhelm Millowitsch Sr.
Blanche Stocker
N.O. Scarpi
Kendrew Milson
Sari Dienes
Stevan Stojanovic Mokranjac
Turl Wiener
Grigoriy Ge
James Milton Black
John Francis Fitzgerald
Theodore Soderberg
Ellen Daws
Zemaite
Walter R. Brooks
Margit Pethes
Mihály Papp
Rudolf Wissell
Francis E. Butler
Jeppe Aakjær
